CIDADES:
93,184,19.363667030228303
93,185,159.1641511403185
93,187,198.6788318979893
93,188,162.22602891921957
93,189,2.388167879005144
93,190,108.55690798379177
93,191,75.67477332561715
93,193,14.510907917296414
93,194,67.63923940370628
93,198,142.33445347151445
93,199,80.59957135066675
93,200,186.88267038814212
93,205,103.81062969807179
93,206,40.947978626023094
93,208,10.776621017458147
93,209,119.91194681240465
93,210,71.05869733575427
93,212,179.634297952794
93,214,66.23879514241791
93,227,190.6903262850326
93,229,65.39329685191689
93,230,18.76456551312233
93,231,3.6207158935701096
93,232,81.04312352468364
93,233,157.56078109155274
93,237,32.85540490258568
93,242,146.91751317509514
93,246,75.49583806231966
93,257,41.470122199530365
93,259,43.34355086850842
93,260,29.192448617019476
93,261,180.02727829465684
93,262,185.4778715907641
93,263,119.94379200454605
93,270,173.6069472956518
93,271,120.11228509789639
93,277,47.512017061379794
93,278,10.37475521419847
93,279,24.96515458868035
93,285,141.29515367531846
93,287,101.22411147509769
94,97,99.33530692646967
94,100,105.99307581031465
94,103,76.42792472938672
94,104,96.37277262783988
94,108,159.14878836187117
94,109,97.72877205772532
94,111,136.30507772835583
94,112,48.54689057769714
94,113,144.97261101901438
94,115,70.81202679269953
94,116,182.50359281025013
94,117,126.2250283180414
94,118,176.53772210738268
94,119,95.25579082069396
94,122,131.77586670118467
94,127,100.66994598906794
94,133,111.43083310133147
94,137,117.65132211472931
94,141,99.15739776091397
94,142,100.96528738639508
94,143,147.79330705848378
94,144,97.66965652157043
94,146,81.29922425498454
94,150,164.78776648753484
94,152,84.15549120894048
94,153,84.15549120894048
94,156,162.3275962599579
94,159,105.62543831261883
94,160,83.20629712627787
94,163,145.49159410261927
94,165,94.74637220909115
94,166,93.4094695579744
94,168,98.25659778759591
94,170,94.55721165186645
94,172,84.78807321262357
94,173,82.07264564580798
94,178,149.42795509144779
94,180,117.79264797508021
94,182,181.82106936727186
94,184,97.43733247563634
94,185,96.83778415876489
94,188,110.18100353647807
94,189,81.95864819168595
94,190,179.07925858997405
94,191,20.992207492681487
94,193,94.41117983214168
94,194,139.67076527204958
94,198,134.33535270811038
94,199,15.972434543844317
94,205,161.25850397205397
94,206,112.1178337375815
94,208,75.37350786565285
94,209,178.92604525386255
94,210,144.65813585180823
94,214,42.785360161734424
94,229,77.26194008087913
94,230,92.6915698007692
94,231,84.11241522278615
94,232,154.35807853014632
94,237,113.77761410746892
94,242,111.20739870639616
94,245,120.27682940180584
94,246,5.734769932144504
94,257,122.28454130154547
94,259,118.07954238767736
94,260,58.893602856545435
94,261,101.92738713650253
94,263,186.1248667409103
94,271,48.054552956179826
94,277,113.58991810480892
94,278,91.26294223878996
94,279,104.93448039480482
94,285,188.7973326495989
94,287,149.44448166594776
95,98,157.84084225931235
95,99,89.8547359730051
95,101,5.77184783192327
95,102,94.1113597801738
95,105,9.268466681120735
95,106,53.84627200671509
95,107,75.5883184141811
95,110,117.57292713609579
95,114,61.75794817405694
95,118,180.67495834586188
95,120,129.85102786425924
95,121,39.37100810105156
95,124,8.62108580048653
95,125,15.182203507769808
95,126,80.39095189651229
95,128,48.519754759379715
95,129,74.9555671725882
95,130,73.0947117815511
95,131,50.774380366719356
95,132,7.86426165510493
95,134,174.35180405327637
95,135,52.40621513275669
95,138,122.92438097471398
95,139,40.34646750106662
95,140,17.111102387450142
95,147,119.16501222070576
95,148,46.616157446854764
95,149,46.616157446854764
95,151,55.97952325470037
95,154,95.78362799662939
95,155,49.24255208223706
95,156,196.52647530958814
95,157,60.93649453087028
95,158,14.550650823554793
95,161,130.65693971926154
95,162,96.46810581528679
95,164,53.211555741142966
95,167,104.63004572895866
95,169,6.056821709617195
95,171,128.7924493194056
95,174,77.38709149712075
95,175,124.25326676072137
95,176,74.73781300316013
95,177,41.390319680657825
95,179,66.43907676945217
95,181,166.21466143856713
95,182,175.23353325294278
95,183,149.10536667351067
95,186,73.54173480783432
95,187,111.62054070475268
95,190,183.19413198658614
95,192,24.859851005238042
95,196,14.915349100412778
95,200,114.04587406044617
95,201,88.30813474993225
95,202,122.50166645635021
95,203,106.1580206112728
95,204,65.50760321739882
95,205,195.42084398711432
95,209,177.75486513528384
95,211,93.32663275954677
95,212,128.71276577401437
95,213,41.32981715923583
95,215,65.48160196582566
95,216,4.882336473064463
95,217,6.311464473093999
95,218,22.041114711967456
95,219,167.10312228153526
95,220,87.97197694269984
95,221,97.6489894600094
95,222,19.83193651911065
95,223,61.24239737837471
95,224,124.33172827889223
95,225,111.32489765894185
95,226,68.68654965262209
95,227,112.4775879532441
95,228,102.40680714576044
95,233,147.07420004455773
95,234,103.86646356351218
95,236,30.497520917251116
95,238,62.827887470667264
95,239,35.26818827843667
95,240,34.90685638648047
95,241,17.90733569165634
95,243,69.49283704691044
95,244,14.618079393597036
95,247,54.83300517235138
95,248,32.451943892509455
95,249,23.279537928253763
95,250,76.45515869711633
95,251,100.64877860751996
95,252,103.63999695181347
95,253,30.47259046581353
95,256,71.05851943382919
95,258,94.83500846171705
95,262,116.95332574544095
95,263,172.1683200381954
95,264,123.27413979381582
95,265,105.73098491555824
95,266,190.87692810915237
95,267,3.755504117528922
95,268,145.39473326252974
95,269,96.22307359990653
95,270,118.18455165445
95,272,104.27373689686809
95,273,76.16963697178949
95,274,40.82838711353284
95,275,23.924189128851324
95,276,155.9690944689341
95,280,20.39413029267035
95,281,82.5935181580639
95,284,29.168980095510058
95,285,174.87374614249467
95,286,130.9116180710139
96,123,7.088178088324687
96,136,15.100450611060424
96,207,13.01558242260512
96,235,24.788789593174954
96,255,6.348602287295809
96,283,17.878286284653957
97,98,195.20416140239863
97,99,183.75262090190915
97,100,26.023092005438425
97,103,26.296649813346217
97,104,21.328668065930092
97,108,60.03581952810087
97,109,33.50528727973795
97,110,148.80061674028684
97,112,147.19045529677837
97,113,45.85326222391607
97,115,28.990727142742866
97,116,151.29753413961237
97,117,40.43474404042262
97,118,85.05543199410198
97,119,15.037588008981436
97,122,54.21124389667115
97,126,190.3255830678178
97,127,199.72710575055936
97,129,190.57441416675346
97,133,30.107768076079353
97,137,28.705519900175684
97,141,23.083921354142763
97,142,1.7456158208912183
97,143,53.69855384448768
97,144,19.105510909886668
97,146,23.852401735769455
97,147,195.92050441787737
97,150,166.14501365891977
97,152,24.77372714211598
97,153,24.77372714211598
97,154,177.27283311823342
97,156,84.75880709652643
97,159,48.07756149265939
97,160,22.22376909910439
97,161,137.2932218815116
97,165,9.069092287011271
97,166,8.147977376539146
97,168,2.396751573132205
97,170,31.220565750173208
97,171,156.21669747566077
97,172,15.286452218474338
97,173,77.57272631918359
97,175,147.81297950593714
97,178,100.58389179870252
97,181,133.50707250972914
97,182,90.6309063730005
97,184,12.379987440846435
97,185,163.74594676228128
97,187,170.49310758105264
97,188,162.52732566033012
97,189,25.834348380811996
97,190,82.18428582082598
97,191,88.77982019133445
97,193,17.796497315608644
97,194,41.373375020540884
97,198,128.6526899839171
97,199,102.45005292441635
97,200,158.78965900132835
97,204,199.47047982739676
97,205,75.65769032156952
97,206,13.489412105629093
97,208,26.137858754462986
97,209,91.73335274924705
97,210,45.766804779461786
97,212,151.44755781857472
97,214,72.73888928252437
97,220,177.06842910829616
97,224,174.0950712509103
97,225,188.9157692236858
97,227,162.5587233691719
97,229,57.222778778521686
97,230,9.423826836138247
97,231,28.186027162931993
97,232,55.69331499286196
97,233,129.37604382443212
97,234,189.46458998387055
97,237,30.488455961746173
97,242,142.27268485059884
97,243,197.61376896839303
97,246,94.46617131217602
97,257,32.17843727739747
97,259,18.77308225451843
97,260,40.551436209880194
97,262,157.34525117428205
97,263,92.47576817965644
97,265,197.237314532626
97,266,196.56443769265854
97,269,188.8010270126613
97,270,146.37593076888072
97,271,131.27269899894867
97,277,19.343917783505766
97,278,25.26797552172773
97,279,17.6001853990522
97,285,113.64060385606977
97,287,74.15144899696884
98,99,86.36395695086921
98,100,171.02408696780503
98,101,152.07599129364212
98,102,65.28860133681927
98,105,150.80249131689368
98,106,113.3620589856858
98,107,110.71713415878537
98,108,181.81902787239366
98,110,100.63983477216232
98,113,183.68190549522785
98,114,103.8101920513399
98,116,91.08079708840913
98,117,155.00977885971028
98,118,127.03122890904483
98,120,152.70333277954995
98,121,151.5921350275518
98,122,141.08649393410826
98,124,150.58356651524207
98,125,144.230608251785
98,126,94.88876260691976
98,128,110.19568188762571
98,129,110.47287260854888
98,131,107.73303387964687
98,132,150.2577403545475
98,133,165.86746536818455
98,134,196.3611507335382
98,135,171.93624384133415
98,137,166.66085851155268
98,138,35.79011074409842
98,139,119.17614392683126
98,140,160.8572185331859
98,142,195.0066267258066
98,143,151.44015459870434
98,147,39.6969052884234
98,148,113.90201721354163
98,149,113.90201721354163
98,150,144.00509295130053
98,151,123.40208413755221
98,154,85.27216434136983
98,155,120.04873850660587
98,156,111.16224273954
98,157,145.23273191922547
98,158,150.19222190311538
98,159,157.68115903242747
98,161,96.8483612678849
98,164,179.207272971362
98,167,56.84216660143353
98,168,197.6008093180662
98,169,152.31398754586297
98,171,63.79460911200604
98,172,198.7962330691806
98,173,176.0575457296637
98,174,117.09820898373906
98,175,85.04370415854217
98,176,83.67958254425929
98,177,121.57871890226147
98,178,107.70949839484892
98,179,161.62753037669236
98,181,63.151401290230154
98,182,123.24201142067781
98,183,162.7442014970522
98,186,92.78810272978123
98,187,68.25308254724564
98,190,146.5228482259219
98,192,135.91699793990762
98,194,169.5879528751766
98,196,143.0593854854967
98,198,142.87534753169277
98,200,82.84008545509671
98,202,41.647300787609
98,203,51.940720859872215
98,204,116.98153935421178
98,205,124.20881546871315
98,206,185.4427085319848
98,209,114.37917343300343
98,210,171.1976388937547
98,211,152.5069519329223
98,212,70.95571813027254
98,213,173.06217412003204
98,215,175.08200423737486
98,216,157.45101650245138
98,217,151.8947722939825
98,218,137.92610103386758
98,219,42.79662447872364
98,220,109.80423788683964
98,221,69.57758614663284
98,222,140.54541576868988
98,223,99.15608942889419
98,224,48.00119032225021
98,225,51.520654543270375
98,227,78.78265908496202
98,228,127.09103324244607
98,229,180.71067598862678
98,232,165.88497060517756
98,233,83.03865167897007
98,234,60.144279505512465
98,236,131.9703636641492
98,238,115.03055213452059
98,239,181.90907772268974
98,240,125.50759431497524
98,241,139.96635675822543
98,242,190.8987272411288
98,243,107.19722794583956
98,244,144.26565472312205
98,247,116.83877515032123
98,248,127.33514366817087
98,249,135.58586926476323
98,250,81.52349289127622
98,251,189.4857494799073
98,252,57.73098352903896
98,253,128.62891798538186
98,256,86.91142909548729
98,258,94.60341407905337
98,259,188.21445676979036
98,262,79.99019145296158
98,263,129.4703230702477
98,264,73.38238498973668
98,265,53.959473061827055
98,266,33.1026668099816
98,267,154.11512475381502
98,268,81.0420071697799
98,269,70.58273190121466
98,270,114.37542784363616
98,274,174.87294087007385
98,275,143.2327559208305
98,276,191.83320810875568
98,277,176.68165071028636
98,280,176.6837114008021
98,284,129.76785484474644
98,285,83.47102225092635
98,286,122.57733255098915
98,287,121.05464446989154
99,100,166.8596397950352
99,101,84.83282690516234
99,102,30.92085810823881
99,105,86.39714378516922
99,106,36.13495404115375
99,107,90.31001926369483
99,108,145.01258500204096
99,110,37.044401366194066
99,113,153.23828523345256
99,114,28.34546466896057
99,116,152.22712118424732
99,117,146.58219861040376
99,118,98.82511213247146
99,119,196.3902064311994
99,120,156.72455771894488
99,121,103.92236705305392
99,122,138.84048415669838
99,124,85.55330444001767
99,125,81.13932588465269
99,126,10.072397208831687
99,128,45.59668262810887
99,129,24.254321669984158
99,130,156.39057335614913
99,131,55.16931689538828
99,132,82.14467178172765
99,133,161.1292303098985
99,135,125.98835404024132
99,137,157.18597429306618
99,138,62.270130615025074
99,139,50.952556825411605
99,140,100.19652216838506
99,142,182.81088682157178
99,143,130.2801151748354
99,144,198.0467107825099
99,147,49.326806945811065
99,148,44.51713595829614
99,149,44.51713595829614
99,151,87.51145516061837
99,154,6.518612199172155
99,155,77.57781949773589
99,156,108.50733541942846
99,157,110.99268428183989
99,158,88.9673187874622
99,159,165.1893400382803
99,161,46.6003575490453
99,162,181.91266084261477
99,164,131.03208290765326
99,165,192.22776374745314
99,166,191.8615708551137
99,167,59.7887409736431
99,168,185.8976329047466
99,169,86.04758000518125
99,171,39.30714281195727
99,172,193.44812830243526
99,174,97.7898881158052
99,175,36.45767123839484
99,176,46.3581502186036
99,177,71.32006928917076
99,178,137.14158546470813
99,179,126.4520860896486
99,181,76.73629681004388
99,182,93.26042051816353
99,183,173.83130199703706
99,184,193.17659519682965
99,186,66.3136749389505
99,187,22.877981695783518
99,190,107.92244743804658
99,192,64.99491626741379
99,193,198.91962014302771
99,194,145.77868993137957
99,196,77.79665268790019
99,198,191.32802685653024
99,200,25.48646290711594
99,201,176.01487474546758
99,202,70.93894377452146
99,203,50.1938555160025
99,204,31.971511811968416
99,205,110.10064865628742
99,206,170.83567300484816
99,209,92.75138701371264
99,210,144.16589299017278
99,211,135.3412558415375
99,212,38.86512122490221
99,213,120.90522649343215
99,215,134.99252784705445
99,216,91.66933010444049
99,217,83.5887897389612
99,218,67.83596143081984
99,219,114.91195050435158
99,220,25.259656105024458
99,221,67.59316306530681
99,222,70.03322698089818
99,223,33.03192154180274
99,224,40.70412693729385
99,225,35.50922552361737
99,226,151.16457382102138
99,227,22.93030425107316
99,228,123.06397004236838
99,229,195.42931288756378
99,230,193.10497998447244
99,232,135.26039875620216
99,233,58.27744001417028
99,234,27.324459275068325
99,236,59.42333712133424
99,237,193.98835299925713
99,238,83.92912473658969
99,239,122.60384990432536
99,240,55.283890956790486
99,241,74.71927319676462
99,243,23.060113751463692
99,244,75.30510195780857
99,247,36.581987324303896
99,248,57.89709053175492
99,249,67.05732858789433
99,250,42.701411831162396
99,251,162.8725004440272
99,252,59.271726062634784
99,253,69.65931661259518
99,256,37.323462899233824
99,257,184.6888038854964
99,258,91.56390158257891
99,259,169.67263992241948
99,262,27.800139645600957
99,263,93.06261998741658
99,264,99.18864073535421
99,265,36.824577982106234
99,266,117.5532306193887
99,267,86.72843548882398
99,268,121.61599167066521
99,269,17.090746088897674
99,270,46.21375880539605
99,272,185.14119596635064
99,273,162.54085979752443
99,274,121.78140671329076
99,275,86.66469281995948
99,276,194.55022789463553
99,277,164.75054166046084
99,279,191.09085759778048
99,280,110.23897922635989
99,281,170.93895275589665
99,284,61.56086123648389
99,285,85.21374458392508
99,286,138.28905949660057
99,287,121.36138992640474
100,102,182.91979449446134
100,103,46.003305415660705
100,104,47.277165135685486
100,106,199.29107551827914
100,108,64.8379114430517
100,109,59.476616305838014
100,110,133.80831186452843
100,112,154.51371963941426
100,113,52.348650854079914
100,114,193.91033460954293
100,115,38.61331326070976
100,116,125.48368719225276
100,117,20.432971362912998
100,118,70.62484018040537
100,119,40.84154162856641
100,122,30.385572087791143
100,126,174.25005654240042
100,129,176.33726514015552
100,133,5.744029777910563
100,137,12.52395646842606
100,138,186.6895137429467
100,141,49.10644542848945
100,142,26.48454666444749
100,143,42.353671234282054
100,144,45.11494089368341
100,146,45.88610046050052
100,147,174.36660713548616
100,150,143.18237155770598
100,152,48.31076353351826
100,153,48.31076353351826
100,154,160.34114465296153
100,156,62.380694420022564
100,159,23.637710086668402
100,160,44.83846066170165
100,161,121.30337272732042
100,165,34.455692467200436
100,166,32.641094339109856
100,168,28.291117232314004
100,170,57.01978521267051
100,171,136.29317637614028
100,172,28.088387203766374
100,173,61.6002142784162
100,175,130.43579981569667
100,178,74.5654188796465
100,181,110.47533094887798
100,182,75.97949337624705
100,184,38.37488887053833
100,185,154.4398142940901
100,187,151.59059549327918
100,188,149.56296772722595
100,189,48.66952210313845
100,190,74.28711557487274
100,191,91.01295172389807
100,193,43.53111456028644
100,194,39.356963473097125
100,198,106.07270571448176
100,199,112.66887254498421
100,200,141.45866273809563
100,202,198.98800492077683
100,203,190.53007457072403
100,204,185.65188970382033
100,205,56.77104129595361
100,206,23.12870300702218
100,208,44.709015440064164
100,209,74.17082738909706
100,210,45.41743835186256
100,212,132.21987031239664
100,214,70.59554175294645
100,220,163.1782708350809
100,223,199.88838878341406
100,224,153.11751516271607
100,225,168.42084768673323
100,227,144.77973465345502
100,229,43.73020278299196
100,230,33.86034352220986
100,231,52.09089199500075
100,232,53.345382560098585
100,233,110.22844492510664
100,234,169.76189904894704
100,237,54.79071194172999
100,242,125.8008475765896
100,243,182.70945534247932
100,246,102.02518568712726
100,247,196.95162152622578
100,257,53.43362835926517
100,259,30.951424603704528
100,260,49.843822606865906
100,262,139.5985788918271
100,263,80.14519132360746
100,265,176.856361642828
100,266,171.04737203448514
100,269,170.1317048732469
100,270,133.52299246886426
100,271,129.12606571851578
100,277,15.442566371494229
100,278,50.65747354658966
100,279,42.888727044519904
100,285,91.23875819097321
100,287,50.61787476275793
101,102,88.42276012474782
101,105,5.783593132213262
101,106,48.994915855295304
101,107,71.05693896043027
101,110,113.37371217647976
101,114,56.61391708413098
101,118,176.72940600070487
101,120,127.10586845856496
101,121,37.88248195732532
101,124,4.542437753393405
101,125,10.081949204651691
101,126,75.4986290556745
101,128,42.887316832618716
101,129,70.77210764957945
101,130,76.02551807344116
101,131,45.02627562028705
101,132,2.949838498809019
101,134,172.41656785164
101,135,53.10533611996506
101,138,117.15273186101703
101,139,34.87217694700957
101,140,18.46763052187093
101,147,113.43223962425269
101,148,41.21004172064019
101,149,41.21004172064019
101,151,51.74278254715552
101,154,90.84620148270918
101,155,44.3930465857654
101,156,191.9601633457503
101,157,58.65259153538135
101,158,12.021684422634555
101,161,126.32626995611466
101,162,100.00040384697076
101,164,54.73354603731343
101,167,98.89338442467934
101,169,2.1660610947802255
101,171,123.6191512894774
101,174,73.23625207749096
101,175,119.58111901162316
101,176,68.97147679042918
101,177,36.11200521886422
101,179,65.52734720857998
101,181,161.00442142580502
101,182,171.26047259445022
101,183,146.4121112865698
101,186,68.07452173012221
101,187,106.39885531984618
101,190,179.7789684140564
101,192,19.9896193094189
101,196,9.173031086306093
101,200,109.25931126444294
101,201,92.38134899302267
101,202,116.76663767003915
101,203,100.3863878114996
101,204,61.49670278913323
101,205,191.18206893480098
101,209,173.51308792857233
101,211,91.19164041460299
101,212,123.6966875135133
101,213,42.9041736709682
101,215,65.86191384494963
101,216,7.0057797013746494
101,217,2.362990422582235
101,218,17.06364464901916
101,219,161.46215740591825
101,220,83.98252968433636
101,221,92.04378410227476
101,222,15.128309297210723
101,223,55.71193305948563
101,224,118.8198618578857
101,225,105.69394717137526
101,226,71.40254985988263
101,227,107.55751217331978
101,228,98.85124638648772
101,233,142.33300514241765
101,234,98.29352126080414
101,236,25.764701554653872
101,238,58.20863600927896
101,239,38.92316341227583
101,240,29.6514695069603
101,241,12.135810778797422
101,243,64.94184200772781
101,244,9.607023369343418
101,247,50.35988043731108
101,248,27.12512181795333
101,249,17.90175361895296
101,250,70.68339521944418
101,251,100.69206848235585
101,252,97.90326137997017
101,253,24.858799991189994
101,256,65.31384602998018
101,258,89.9234474044439
101,262,112.10484843641107
101,263,168.41610906994478
101,264,118.02744607102073
101,265,100.03402537049713
101,266,185.10898911901472
101,267,2.047294569308142
101,268,140.3190400983548
101,269,90.77918775723656
101,270,114.48252804911336
101,272,106.95482806014567
101,273,79.83689233063333
101,274,42.71684072029089
101,275,20.349224675724592
101,276,154.34147753876562
101,280,25.68407775401564
101,281,86.85144503493146
101,284,23.710108877026627
101,285,169.9654395855333
101,286,126.99945623800389
102,105,87.94533797510977
102,106,48.34177335844138
102,107,68.9016039080064
102,108,169.7142781825146
102,110,64.0348878710883
102,113,176.47720535444225
102,114,38.90242442983692
102,116,145.0385876941643
102,117,163.30033121955964
102,118,119.39772260601991
102,120,131.62110850967673
102,121,95.76272711513373
102,122,153.32520716444253
102,124,87.52768154189648
102,125,81.58940966698106
102,126,35.2245488806953
102,128,45.68009951620237
102,129,50.84165826113425
102,130,150.5820492840662
102,131,46.644109138929835
102,132,86.33720469696625
102,133,177.1965349309211
102,134,181.56642556921472
102,135,117.76337334863166
102,137,174.57167988032737
102,138,34.27891998595475
102,139,54.39637663658802
102,140,99.58389749100753
102,143,150.22829964779012
102,147,25.633421370050463
102,148,48.82017995969537
102,149,48.82017995969537
102,151,72.39897778502522
102,154,34.392044559024676
102,155,64.9963683604
102,156,121.41899430528959
102,157,96.61512166907208
102,158,88.38477719266552
102,159,177.54034722072993
102,161,69.7826817912425
102,162,176.59797787087342
102,164,124.09690065219188
102,167,28.905189433854858
102,169,88.93809325710313
102,171,46.66950094019367
102,174,76.60247196406893
102,175,56.80177078673217
102,176,25.97956827962588
102,177,62.74663497290847
102,178,140.96518782762354
102,179,113.17873133039116
102,181,79.70603924784689
102,182,114.04072130743917
102,183,147.5962561078879
102,186,44.45680549548901
102,187,32.18264084321693
102,190,132.00416055046696
102,192,71.11519143312641
102,194,167.00863254299017
102,196,79.71954771568949
102,198,190.20254857152818
102,200,47.00744017935396
102,201,173.00986495529193
102,202,40.90163961555273
102,203,19.721364295803884
102,204,54.867470605115585
102,205,126.89184280795362
102,206,190.10301807057024
102,209,110.79077885405373
102,210,166.2505258438364
102,211,115.49534953877706
102,212,50.953891866648114
102,213,115.80275607051023
102,215,124.23096799621995
102,216,94.34066692850267
102,217,87.96093639282577
102,218,73.30709280329107
102,219,86.64271044616082
102,220,55.756596438851474
102,221,38.112903338881914
102,222,75.90126318663646
102,223,33.943070645329044
102,224,33.30655449243748
102,225,17.98348605997479
102,226,145.13835922493914
102,227,42.238069844940966
102,228,98.713500003168
102,232,158.07812429034317
102,233,73.03629779117553
102,234,13.280569289694963
102,236,66.88609801279972
102,238,66.29188195056585
102,239,121.69720237174627
102,240,60.597775141724455
102,241,76.5352696377743
102,243,45.104613217912515
102,244,80.0126694529698
102,247,52.293898116378564
102,248,62.58823971313557
102,249,71.22035641589859
102,250,22.238985328890866
102,251,147.3010281788724
102,252,28.426257013942752
102,253,66.7158728505116
102,256,23.786887030330885
102,258,64.93127642820419
102,259,190.03477857045138
102,262,47.09699256128363
102,263,115.81342725538734
102,264,68.59970687917159
102,265,11.646697704968929
102,266,98.28475676084582
102,267,90.46880125894276
102,268,90.74251711963139
102,269,15.715558327784938
102,270,75.36192942196149
102,272,176.60455410052262
102,273,158.69254066687645
102,274,117.2238979782666
102,275,82.9438347762426
102,276,170.63791363522776
102,277,183.08362764944528
102,280,113.75375073870407
102,281,168.8556266934704
102,284,65.3103838118221
102,285,94.21816208896462
102,286,110.25326372883545
102,287,134.1387754940702
103,104,20.77970436123311
103,108,83.56198219439776
103,109,27.037333178125323
103,110,174.96327578609547
103,112,123.11547452431016
103,113,69.53766765611816
103,115,16.42369260098691
103,116,164.71701295493284
103,117,64.40205446971565
103,118,111.14520705739794
103,119,18.827932440510967
103,122,76.35314191760654
103,127,175.7001090051638
103,133,51.42752018636323
103,137,53.0022008541325
103,141,23.896732603119716
103,142,27.525454553592628
103,143,79.89504935375177
103,144,21.59745421336753
103,146,5.271649203219551
103,150,171.45090725799108
103,152,9.375048782445674
103,153,9.375048782445674
103,156,108.14349821884417
103,159,61.95635597470943
103,160,6.963901101186677
103,161,163.30425316157604
103,165,19.202415111489866
103,166,18.61510046490717
103,168,24.43037330146212
103,170,23.245679548296838
103,171,181.1469908066962
103,172,18.083374820038138
103,173,77.02129456401971
103,175,173.56600986300907
103,178,116.7300547451875
103,180,194.21852734185893
103,181,156.45624067280392
103,182,116.71526939518112
103,184,21.11052438161713
103,185,151.62115345761035
103,187,195.8414250750812
103,188,154.18710853006237
103,189,7.495192592536235
103,190,108.3510392463571
103,191,69.43606665209107
103,193,18.145243902732695
103,194,67.41798343548952
103,198,134.11880512005283
103,199,77.60232022588477
103,200,184.57152605474968
103,205,100.68546308907709
103,206,39.74342019770162
103,208,2.3454470879930036
103,209,117.26838342948193
103,210,71.43039554112259
103,212,176.6492702438203
103,214,58.579710451355666
103,224,198.53169156586748
103,227,188.23510249611388
103,229,57.04720659978177
103,230,17.55954637302413
103,231,11.809747660653864
103,232,81.43244299167824
103,233,154.56015798095538
103,237,38.60832484036648
103,242,138.542942843301
103,245,196.03015153541082
103,246,71.16379882398985
103,257,46.18269408008927
103,259,43.68395008190923
103,260,21.562486389440387
103,261,176.81836293454754
103,262,183.02206398084365
103,263,118.75216198573575
103,270,172.66902539886152
103,271,113.66010169217033
103,277,44.91263821831451
103,278,17.180240925226293
103,279,28.539338772146916
103,285,137.07925709071853
103,287,96.60083657496243
104,108,66.41230737818195
104,109,12.200855770873861
104,110,164.775222548049
104,112,142.0537050722834
104,113,53.0061920635436
104,115,34.320155983556084
104,116,172.1402913614046
104,117,60.97057997202096
104,118,101.86823601374621
104,119,6.549398603317552
104,122,75.26284095029554
104,127,194.49872958425783
104,133,51.43021447283229
104,137,49.33457122844669
104,141,3.23360488719727
104,142,21.186343855845102
104,143,70.5493949113003
104,144,2.5614027841775697
104,146,15.533446706494036
104,150,184.5179408281572
104,152,12.218303473487406
104,153,12.218303473487406
104,154,194.1679634644138
104,156,105.116770881783
104,159,68.48462812444497
104,160,13.848263980486147
104,161,153.9827720261871
104,165,13.053375916242713
104,166,15.287466360230365
104,168,19.00348884753586
104,170,10.032364503163047
104,171,174.9464644246626
104,172,26.74553381984554
104,173,92.60165060603437
104,175,165.19073789074304
104,178,121.76612964454793
104,181,153.8768386866824
104,182,107.40092122711305
104,184,8.962704582418882
104,185,171.81168014441607
104,187,188.57967213918832
104,188,173.40380658703214
104,189,14.418569628286793
104,190,95.49880562690909
104,191,90.19749561196815
104,193,4.245356646896488
104,194,55.07910820632564
104,198,146.9550241895302
104,199,96.12748251452398
104,200,176.0514565607044
104,205,94.77298348864181
104,206,30.957891478101207
104,208,22.522175284898452
104,209,109.93025037166468
104,210,57.76504222854965
104,212,169.82858085596263
104,214,78.80467226404885
104,220,192.08676727333224
104,224,193.31083662270206
104,227,180.05187482381496
104,229,72.04062416694424
104,230,14.327383658662747
104,231,12.883012717925173
104,232,67.60096690394123
104,233,147.87905983729783
104,237,17.82962313568061
104,242,156.03809455488494
104,246,90.95636648333668
104,257,25.94067651894916
104,259,30.912838409444355
104,260,42.10178109186577
104,261,195.55253358516268
104,262,174.85731442225577
104,263,107.94664654501601
104,270,161.0712755440723
104,271,134.4393667952757
104,277,39.318470075248264
104,278,6.116336114438451
104,279,10.067975133274846
104,285,133.81605152045952
104,287,94.98004819498429
105,106,51.07278982462953
105,107,66.31990511720636
105,110,116.17085988798948
105,114,58.054777666197985
105,118,179.7675748498497
105,120,121.4256578879337
105,121,32.13496012933555
105,124,1.3595465451277038
105,125,6.621794516016083
105,126,77.3432117318483
105,128,42.95187583897198
105,129,73.70507501613247
105,130,72.36833081453479
105,131,43.17619616311266
105,132,7.9390469881099595
105,134,166.6367290314365
105,135,48.00978288436599
105,138,115.57980905963524
105,139,35.67213300378755
105,140,14.452080318473781
105,147,112.5899667672092
105,148,42.1306643365476
105,149,42.1306643365476
105,151,46.73830737489145
105,154,92.55619410891462
105,155,40.031354852657785
105,156,194.16112662839816
105,157,52.88529419665756
105,158,6.248912996376644
105,161,128.92912638668344
105,162,96.86017245286813
105,164,50.098558236077025
105,167,96.763841617067
105,169,3.8146074501128373
105,171,124.7783130994787
105,174,68.17244489965448
105,175,121.68996480179246
105,176,67.28498092114363
105,177,32.50101598774331
105,179,59.84110351907334
105,181,162.03599110373798
105,182,174.2702584780701
105,183,140.7229311125843
105,186,64.83363498710283
105,187,107.47666498721338
105,190,183.38077940516928
105,192,22.629915625070748
105,196,8.621922921366156
105,200,111.19687160214811
105,201,89.8876169494605
105,202,114.60282821477425
105,203,98.93364362041142
105,204,64.68416432369453
105,205,193.84679420527223
105,209,176.18602750959502
105,211,85.41875466721082
105,212,125.18732915627399
105,213,38.39155201319516
105,215,60.57798535685042
